P06748	NPM1	Nucleophosmin	4869	Placenta, B-cell lymphoma, Amnion, Bone marrow, Testis, Embryo, Bone marrow, Brain, Kidney, Lung, Prostate, Testis, Urinary bladder, Bone marrow, T-cell lymphoma, Lymphoma, Cervix carcinoma, Placenta, Colon carcinoma, Cervix carcinoma, Lymphoblast, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Liver, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
P06756	ITGAV	Integrin alpha-V	3685	Testis, Aortic endothelium, Cervix carcinoma, Cervix carcinoma, Liver, Leukemic T-cell
P06899	HIST1H2BJ	Histone H2B type 1-J	8970	Hippocampus
P07195	LDHB	L-lactate dehydrogenase B chain	3945	T-cell, Muscle, Urinary bladder, B-cell lymphoma, Brain, Cajal-Retzius cell, Fetal brain cortex, Renal cell carcinoma, Leukemic T-cell, Cervix carcinoma, Erythroleukemia, Liver
P07199	CENPB	Major centromere autoantigen B	1059	Uterus, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
P07203	GPX1	Glutathione peroxidase 1	2876	Kidney, Placenta, Liver
P07355	ANXA2	Annexin A2	302	Placenta, Colon endothelium, Brain, Colon, Pancreas, Prostate, Skin, Testis, Urinary bladder, Colon adenocarcinoma, Osteosarcoma, Umbilical vein endothelial cell, Lymphoblast, Melanoma, Cervix carcinoma, Liver
P07437	TUBB	Tubulin beta chain	203068	Retina, Brain, Colon adenocarcinoma, Brain, Eye, Lung, Muscle, Placenta, Foreskin fibroblast, Mammary carcinoma, Brain, Cajal-Retzius cell, Fetal brain cortex, Erythroleukemia, Liver
P07602	PSAP	Prosaposin	5660	Liver, Brain, Eye, Skin, Milk, Brain, Kidney, Urine, Urine, Liver, Liver
P07902	GALT	Galactose-1-phosphate uridylyltransferase	2592	Fibroblast, Thymus, Skin
P07910	HNRNPC	Heterogeneous nuclear ribonucleoproteins C1/C2	3183	Neuroblastoma, Placenta, Brain, Bone marrow, Brain, Chondrosarcoma, Eye, Placenta, Cervix carcinoma, Mammary carcinoma, Brain, Cajal-Retzius cell, Fetal brain cortex, Lymphoblast, Cervix carcinoma, Pituitary, Embryonic kidney, T-cell, Cervix carcinoma, Cervix carcinoma, Liver, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
P07947	YES1	Tyrosine-protein kinase Yes	7525	Brain, Cervix carcinoma, Cervix carcinoma
P07954	FH	Fumarate hydratase, mitochondrial	2271	Brain, Brain, Brain, Uterus, Liver, Brain, Cajal-Retzius cell, Erythroleukemia, Liver
P08047	SP1	Transcription factor Sp1	6667	Brain, Testis, Cervix carcinoma, Colon, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
P08069	IGF1R	Insulin-like growth factor 1 receptor	3480	Placenta, Fetal brain, Placenta, Melanocyte, Cervix carcinoma, Cervix carcinoma
P08237	PFKM	ATP-dependent 6-phosphofructokinase, muscle type	5213	Muscle, Muscle, Muscle, Thymus, Brain, Muscle, Muscle, Muscle, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
P08588	ADRB1	Beta-1 adrenergic receptor	153	Placenta
P08603	CFH	Complement factor H	3075	Liver, Testis, Urinary bladder, Plasma, Plasma, Liver, Cerebrospinal fluid, Liver
P08758	ANXA5	Annexin A5	308	Lung, Neuroblastoma, Muscle, Ovary, Skin, Melanoma, Placenta, Adipocyte, Cervix carcinoma, Liver
P08910	ABHD2	Monoacylglycerol lipase ABHD2	11057	Placenta, Gastric carcinoma, Liver, Testis
P09086	POU2F2	POU domain, class 2, transcription factor 2	5452	B-cell lymphoma, Lymph, B-cell
P09326	CD48	CD48 antigen	962	B-cell, Pancreas, Leukemic T-cell
P09429	HMGB1	High mobility group protein B1	3146	Cerebellum, Small intestine, Brain, Cervix, Testis, Mammary carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
P09486	SPARC	SPARC	6678	Placenta, Muscle, PNS, Skin
P09543	CNP	2',3'-cyclic-nucleotide 3'-phosphodiesterase	1267	Brain, Brain, Skin, Melanoma, Melanoma, Cervix carcinoma, Erythroleukemia, Liver
P09629	HOXB7	Homeobox protein Hox-B7	3217	Embryo, Gastric mucosa, Liver
P09630	HOXC6	Homeobox protein Hox-C6	3223	Synovium, Lung
P09936	UCHL1	Ubiquitin carboxyl-terminal hydrolase isozyme L1	7345	Lung, Muscle, Brain, Cajal-Retzius cell, Fetal brain cortex
P0C0S5	H2AFZ	Histone H2A.Z	3015	Brain, Tongue, Brain, Skeletal muscle, Uterus
P0C7T5	ATXN1L	Ataxin-1-like	342371	Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
P0CG13	CHTF8	Chromosome transmission fidelity protein 8 homolog	54921	Placenta
P10109	FDX1	Adrenodoxin, mitochondrial	2230	Placenta, Lung, Placenta, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
P10114	RAP2A	Ras-related protein Rap-2a	5911	Lymph node, Amygdala, Brain
P10242	MYB	Transcriptional activator Myb	4602	Liver, Placenta, Testis, Erythroleukemia
P10415	BCL2	Apoptosis regulator Bcl-2	596	Testis
P10606	COX5B	Cytochrome c oxidase subunit 5B, mitochondrial	1329	Skin, Liver, Liver
P10644	PRKAR1A	cAMP-dependent protein kinase type I-alpha regulatory subunit	5573	Testis, Testis, Testis, Lymph, Uterus, Platelet, Lymphoblast, Cervix carcinoma, T-cell, Platelet, Cervix carcinoma, Cervix carcinoma, Liver, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
P10646	TFPI	Tissue factor pathway inhibitor	7035	Pancreas, Plasma
P10914	IRF1	Interferon regulatory factor 1	3659	Placenta, Pancreas
P11047	LAMC1	Laminin subunit gamma-1	3915	Endothelial cell, Plasma, Liver, Liver
P11182	DBT	Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial	1629	Kidney, Kidney, Skin, Liver
P11230	CHRNB1	Acetylcholine receptor subunit beta	1140	Eye, Muscle
P11310	ACADM	Medium-chain specific acyl-CoA dehydrogenase, mitochondrial	34	Colon, Heart, Liver, Brain, Cajal-Retzius cell, Liver
P11387	TOP1	DNA topoisomerase 1	7150	Trachea, Ovarian carcinoma, Peripheral blood, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
P11388	TOP2A	DNA topoisomerase 2-alpha	7153	Ovarian carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
P11532	DMD	Dystrophin	1756	Muscle, Brain, Brain, Placenta, Testis, Retina, Brain, Amnion, Telencephalon, Brain, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
P11717	IGF2R	Cation-independent mannose-6-phosphate receptor	3482	Cervix carcinoma, Prostate cancer, Cervix carcinoma, T-cell, Cervix carcinoma, Cervix carcinoma, Liver, Liver, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
P11801	PSKH1	Serine/threonine-protein kinase H1	5681	Colon
P11802	CDK4	Cyclin-dependent kinase 4	1019	Embryo, Muscle
P11908	PRPS2	Ribose-phosphate pyrophosphokinase 2	5634	Testis, Testis, Testis, Uterus, Leukocyte, Cervix carcinoma, Mammary carcinoma, Osteosarcoma
P11940	PABPC1	Polyadenylate-binding protein 1	26986	Lung, Lung, Muscle, Colon carcinoma, Ovarian carcinoma, Cervix carcinoma, Lymphoblast, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Colon carcinoma
P12004	PCNA	Proliferating cell nuclear antigen	5111	Skeletal muscle, Bone marrow, Lung, Fetal brain cortex, Placenta, Liver
P12755	SKI	Ski oncogene	6497	Leukemic T-cell, Cervix carcinoma, Erythroleukemia
P12830	CDH1	Cadherin-1	999	Pancreas, Liver, Epidermal carcinoma, Hippocampus, Tongue, Placenta, Placenta, Liver, Liver, Brain, Liver
P13010	XRCC5	X-ray repair cross-complementing protein 5	7520	Neuroblastoma, Coronary artery, Thyroid, Uterus, Cervix carcinoma, Heart, Osteoblast, Leukemic T-cell, Cervix carcinoma, Erythroleukemia, Liver
P13056	NR2C1	Nuclear receptor subfamily 2 group C member 1	7181	Testis, Tongue, Colon, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
P13473	LAMP2	Lysosome-associated membrane glycoprotein 2	3920	Placenta, Fibroblast, Liver, Lymph, Plasma, Placenta, Liver
P13639	EEF2	Elongation factor 2	1938	Ovary, Peripheral blood, Brain, Brain, Cajal-Retzius cell, Lymphoblast, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
P13645	KRT10	Keratin, type I cytoskeletal 10	3858	Foreskin, Skin, Keratinocyte, Lymphoblast, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
P13693	TPT1	Translationally-controlled tumor protein	7178	Trachea, Brain, Lung, Placenta, Liver, Keratinocyte, Mammary carcinoma, Fetal brain cortex, Placenta, Cervix carcinoma, Cervix carcinoma, Liver
P13861	PRKAR2A	cAMP-dependent protein kinase type II-alpha regulatory subunit	5576	Testis, Placenta, Lymphoblast, Cervix carcinoma, Pituitary, Prostate cancer, Platelet, Cervix carcinoma, Cervix carcinoma, Liver, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
P13987	CD59	CD59 glycoprotein	966	T-cell, Blood, Colon, Milk, Liver, Urine
P13995	MTHFD2	Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial	10797	Liver, Thyroid, Brain, Cervix, Colon
P14174	MIF	Macrophage migration inhibitory factor	4282	Brain, Brain, Lung, Skin, Uterus, Platelet, Liver, Lens, Liver
P14210	HGF	Hepatocyte growth factor	3082	Placenta, Liver, Leukocyte, Placenta, Lung fibroblast, Embryonic fibroblast, Brain
P14316	IRF2	Interferon regulatory factor 2	3660	T-cell, Trachea, Skin, Liver
P14635	CCNB1	G2/mitotic-specific cyclin-B1	891	Placenta, Cervix carcinoma
P14735	IDE	Insulin-degrading enzyme	3416	Testis
P14854	COX6B1	Cytochrome c oxidase subunit 6B1	1340	Skeletal muscle, Cerebellum, Eye, Kidney, Lymphocyte, Liver
P14859	POU2F1	POU domain, class 2, transcription factor 1	5451	Teratocarcinoma, B-cell lymphoma, Thymus, Lung, Lymph, Skin, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
P14868	DARS	Aspartate--tRNA ligase, cytoplasmic	1615	Heart, Adipose tissue, Embryo, Eye, Lymphoblast, Erythroleukemia, Liver
P14927	UQCRB	Cytochrome b-c1 complex subunit 7	7381	Fibroblast, Urinary bladder, Liver
P15104	GLUL	Glutamine synthetase	2752	Liver, Liver, Liver, Retina, Brain, Colon, Eye, Muscle, Testis, Brain, Erythroleukemia, Liver
P15170	GSPT1	Eukaryotic peptide chain release factor GTP-binding subunit ERF3A	2935	Lung
P15291	B4GALT1	Beta-1,4-galactosyltransferase 1	2683	Placenta, Placenta, Fetal liver, Testis, Cervix carcinoma, Liver
P15311	EZR	Ezrin	7430	Placenta, Melanoma, Colon, Fetal brain cortex, Kidney, Cervix carcinoma
P15336	ATF2	Cyclic AMP-dependent transcription factor ATF-2	1386	Fetal brain, Thymus, Myometrium, Brain, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
P15408	FOSL2	Fos-related antigen 2	2355	Endothelial cell, Lung, Tongue, Retina, Lung, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
P15421	GYPE	Glycophorin-E	2996	Blood, Lung, Blood
P15531	NME1	Nucleoside diphosphate kinase A	4830	Brain, Lung, Neuroblastoma, Brain, Cajal-Retzius cell, Fetal brain cortex, Cervix carcinoma, Erythroleukemia
P15586	GNS	N-acetylglucosamine-6-sulfatase	2799	Endothelial cell, Testis, Urinary bladder, Liver, Cervix carcinoma, Erythroleukemia, Liver
P15692	VEGFA	Vascular endothelial growth factor A	7422	Kidney, Mammary gland, Renal glomerulus, Kidney, Hemangioendothelioma, Heart, Lung, Retina
P15822	HIVEP1	Zinc finger protein 40	3096	Liver, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
P15884	TCF4	Transcription factor 4	6925	Thymocyte, Thymus, Brain, Hippocampus, Spleen, Teratocarcinoma, Skin fibroblast, Erythroleukemia
P15918	RAG1	V(D)J recombination-activating protein 1	5896	Testis
P16104	H2AFX	Histone H2AX	3014	Lung, Placenta, Embryonic kidney, Cervix carcinoma
P16150	SPN	Leukosialin	6693	Spleen, Thymus, Kidney, T-cell, Platelet, Leukemic T-cell, Erythroleukemia
P16220	CREB1	Cyclic AMP-responsive element-binding protein 1	1385	Testis, Eye, Embryonic kidney, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Erythroleukemia, Liver
P16298	PPP3CB	Serine/threonine-protein phosphatase 2B catalytic subunit beta isoform	5532	Teratocarcinoma, Testis
P16333	NCK1	Cytoplasmic protein NCK1	4690	Synovium, Uterus, Kidney, Cervix carcinoma, Platelet, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
P16591	FER	Tyrosine-protein kinase Fer	2241	Testis, Brain, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
P16615	ATP2A2	Sarcoplasmic/endoplasmic reticulum calcium ATPase 2	488	Kidney, Eye, Cerebellum, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Erythroleukemia, Liver
P16949	STMN1	Stathmin	3925	Kidney, Testis, Lung, Brain, Cajal-Retzius cell, Fetal brain cortex, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Embryonic kidney, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver, Colon carcinoma
P17010	ZFX	Zinc finger X-chromosomal protein	7543	Testis
P17014	ZNF12	Zinc finger protein 12	7559	Ovary, Cerebellum, Fetal kidney, Leiomyosarcoma, Lung, Lymphoid tissue
P17019	ZNF708	Zinc finger protein 708	7562	Cerebellum, Hippocampus, Lymphoid tissue
P17026	ZNF22	Zinc finger protein 22	7570	Blood, Brain, Colon, Placenta, Lymphoid tissue, Liver
P17028	ZNF24	Zinc finger protein 24	7572	Liver, Bone marrow, Lung, Testis, Lymphoid tissue, Embryonic kidney, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
P17029	ZKSCAN1	Zinc finger protein with KRAB and SCAN domains 1	7586	Spleen, Fetal kidney, Brain, Lung, Insulinoma, Lymphoid tissue, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
P17032	ZNF37A	Zinc finger protein 37A	7587	Lung, Lymphoid tissue
P17035	ZNF28	Zinc finger protein 28	7576	Cerebellum, Uterus, Rectum tumor, Seminoma, Brain, Lymphoid tissue
P17081	RHOQ	Rho-related GTP-binding protein RhoQ	23433	Brain, Lung, Skin, Embryo
P17181	IFNAR1	Interferon alpha/beta receptor 1	3454	Lung, Liver, Brain, Ovary, Myeloma, Leukemic T-cell, Leukemic T-cell, Cervix carcinoma, Erythroleukemia
P17480	UBTF	Nucleolar transcription factor 1	7343	Placenta, Testis, Testis, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
P17535	JUND	Transcription factor jun-D	3727	Spleen, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Erythroleukemia
P17544	ATF7	Cyclic AMP-dependent transcription factor ATF-7	11016	Cervix carcinoma, Cervix carcinoma, Brain, Colon, Cervix carcinoma, Erythroleukemia, Liver
P17707	AMD1	S-adenosylmethionine decarboxylase proenzyme	262	Heart, Placenta, Cervix carcinoma
P17812	CTPS1	CTP synthase 1	1503	Testis, Eye, Cervix carcinoma, Cervix carcinoma, Prostate cancer, Cervix carcinoma, Platelet, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
P17844	DDX5	Probable ATP-dependent RNA helicase DDX5	1655	Brain, Muscle, Lymphoblast, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
P17900	GM2A	Ganglioside GM2 activator	2760	Placenta, Substantia nigra, Uterus, Kidney
P17987	TCP1	T-complex protein 1 subunit alpha	6950	Testis, Colon, Platelet, Brain, Cajal-Retzius cell, Lymphoblast, Cervix carcinoma, Platelet, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
P18031	PTPN1	Tyrosine-protein phosphatase non-receptor type 1	5770	Placenta, Placenta, Eye, Lymph, Placenta, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
P18146	EGR1	Early growth response protein 1	1958	Foreskin, PNS, Leukemic T-cell
P18583	SON	Protein SON	6651	Liver, Brain, Placenta, Smooth muscle, Umbilical cord blood, Brain, Placenta, Placenta, Cerebellum, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver, Colon carcinoma
P18847	ATF3	Cyclic AMP-dependent transcription factor ATF-3	467	Cerebellum, Lung, Muscle, Erythroleukemia
P18850	ATF6	Cyclic AMP-dependent transcription factor ATF-6 alpha	22926	Cervix carcinoma, Cervix carcinoma, Pancreas
P19474	TRIM21	E3 ubiquitin-protein ligase TRIM21	6737	Thymocyte, Pancreas, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
P19525	EIF2AK2	Interferon-induced, double-stranded RNA-activated protein kinase	5610	Placenta, Brain, Embryo, Brain, Prostatic carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
P20020	ATP2B1	Plasma membrane calcium-transporting ATPase 1	490	Erythrocyte, Osteoblast, Leukocyte, Fetal skeletal muscle, Fetal brain, Brain cortex, Small intestine mucosa, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
P20073	ANXA7	Annexin A7	310	Colon adenocarcinoma, Pancreas, Fibroblast, Liver
P20226	TBP	TATA-box-binding protein	6908	Fibroblast, Uterus
P20309	CHRM3	Muscarinic acetylcholine receptor M3	1131	Brain, Teratocarcinoma
P20333	TNFRSF1B	Tumor necrosis factor receptor superfamily member 1B	7133	PNS, Urine, Urine, Erythroleukemia
P20339	RAB5A	Ras-related protein Rab-5A	5868	Brain, Brain, Subthalamic nucleus, Cervix, Placenta, Cervix carcinoma, Melanoma, Cervix carcinoma
P20585	MSH3	DNA mismatch repair protein Msh3	4437	Muscle, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
P20645	M6PR	Cation-dependent mannose-6-phosphate receptor	4074	Leukocyte, Muscle, Cervix carcinoma, Liver, Liver
P20700	LMNB1	Lamin-B1	4001	Brain, Eye, Placenta, Ovarian carcinoma, Brain, Cajal-Retzius cell, Fetal brain cortex, Lymphoblast, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver, Colon carcinoma
P20749	BCL3	B-cell lymphoma 3 protein	602	Lung, Leukemia, Cervix carcinoma
P20810	CAST	Calpastatin	831	Testis, Tongue, Lung, Skin, Lung, Testis, Placenta, Placenta, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
P21246	PTN	Pleiotrophin	5764	Placenta, Brain, Cerebellum, Prostate, Brain, Plasma
P21281	ATP6V1B2	V-type proton ATPase subunit B, brain isoform	526	Kidney, Amygdala, Brain, Eye, Brain, Melanoma, Melanoma
P21283	ATP6V1C1	V-type proton ATPase subunit C 1	528	Osteoclastoma, Bone marrow, Melanoma, Brain, Liver
P21291	CSRP1	Cysteine and glycine-rich protein 1	1465	Term placenta, Thalamus, Uterus, Brain, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
P21359	NF1	Neurofibromin	4763	Placenta, Kidney, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
P21579	SYT1	Synaptotagmin-1	6857	Amygdala, Brain, Hippocampus, PNS
P21580	TNFAIP3	Tumor necrosis factor alpha-induced protein 3	7128	Trachea, Testis, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Erythroleukemia, Liver
P21796	VDAC1	Voltage-dependent anion-selective channel protein 1	7416	Pituitary, Thymus, Lung, Skin, Lymphocyte, Skeletal muscle, B-cell, B-cell lymphoma, Brain, Cajal-Retzius cell, Fetal brain cortex, Cervix carcinoma, Platelet, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
P22234	PAICS	Multifunctional protein ADE2	10606	Retina, Lung, Placenta, B-cell lymphoma, Lymphoblast, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
P22301	IL10	Interleukin-10	3586	T-cell
P22304	IDS	Iduronate 2-sulfatase	3423	Endothelial cell, Lymphocyte, Skin, Liver
P22307	SCP2	Non-specific lipid-transfer protein	6342	Liver, Liver, Liver, Liver, Brain, Caudate nucleus, Tongue, Brain, B-cell lymphoma, Liver
P22626	HNRNPA2B1	Heterogeneous nuclear ribonucleoproteins A2/B1	3181	Liver, Glial tumor, Ovarian carcinoma, Brain, Cajal-Retzius cell, Fetal brain cortex, Cervix carcinoma, Cervix carcinoma, Lymphoblast, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver, Colon carcinoma
P22681	CBL	E3 ubiquitin-protein ligase CBL	867	Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Erythroleukemia
